"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Proposed Method (ADVI)",0.4,5,"beta3",3,3.66834221,0.353529776692465,2.96646675,4.3658185,0.66834221,0.66834221,TRUE
"Proposed Method (ADVI)",0.4,5,"beta4",-4,-4.35128658,0.397512573929348,-5.12189,-3.55383625,-0.35128658,0.35128658,TRUE
"Proposed Method (ADVI)",0.4,5,"beta5",-5,-5.39730196,0.496485078725792,-6.34278,-4.42549525,-0.39730196,0.39730196,TRUE
"Proposed Method (ADVI)",0.4,5,"beta6",0,-0.1150871017881,0.17099399068162,-0.466714275,0.19340915,-0.1150871017881,0.1150871017881,TRUE
"Proposed Method (ADVI)",0.4,5,"beta7",0,0.100938582424,0.18811295950187,-0.27425455,0.46776485,0.100938582424,0.100938582424,TRUE
"Proposed Method (ADVI)",0.4,5,"beta8",0,0.2381730182661,0.170582890410406,-0.088803835,0.57637535,0.2381730182661,0.2381730182661,TRUE
"Proposed Method (ADVI)",0.4,5,"beta9",0,0.0973758347352,0.181374453879835,-0.277012025,0.4594347,0.0973758347352,0.0973758347352,TRUE
"Proposed Method (ADVI)",0.4,5,"beta10",0,0.0986626869932,0.160626517913469,-0.2203549,0.412744575,0.0986626869932,0.0986626869932,TRUE
"Proposed Method (ADVI)",0.4,5,"beta11",0,0.197391745685,0.172357322137356,-0.133108475,0.535004825,0.197391745685,0.197391745685,TRUE
"Proposed Method (ADVI)",0.4,5,"beta12",0,-0.0298105500944,0.177529460639709,-0.39439045,0.311272075,-0.0298105500944,0.0298105500944,TRUE
"Proposed Method (ADVI)",0.4,5,"beta13",0,-0.054107481539,0.171225362301762,-0.3699016,0.293678375,-0.054107481539,0.054107481539,TRUE
"Proposed Method (ADVI)",0.4,5,"beta14",0,-0.0049536281468,0.187342720034171,-0.3703932,0.368548225,-0.0049536281468,0.0049536281468,TRUE
"Proposed Method (ADVI)",0.4,5,"beta15",0,-0.2729637011,0.16951804287647,-0.61319015,0.0439984125,-0.2729637011,0.2729637011,TRUE
"Proposed Method (ADVI)",0.4,5,"beta16",0,0.0028155062217,0.158728743671142,-0.2890939,0.3068949,0.0028155062217,0.0028155062217,TRUE
"Proposed Method (ADVI)",0.4,5,"beta17",0,0.002257489697,0.185222165023472,-0.35107215,0.3692844,0.002257489697,0.002257489697,TRUE
"Proposed Method (ADVI)",0.4,5,"beta18",0,-0.054673883836,0.182583266237863,-0.424334425,0.29706035,-0.054673883836,0.054673883836,TRUE
"Proposed Method (ADVI)",0.4,5,"beta19",0,-0.087257295745,0.172810647537338,-0.442744375,0.23616165,-0.087257295745,0.087257295745,TRUE
"Proposed Method (ADVI)",0.4,5,"beta20",0,-0.0173153562191,0.172584947019231,-0.3629868,0.314633125,-0.0173153562191,0.0173153562191,TRUE
"Proposed Method (ADVI)",0.4,5,"eta",0.4,0.5719437675,0.318130731905855,0.1749757,1.40403675,0.1719437675,0.1719437675,TRUE
"Naive Method (ADVI)",0.4,6,"beta1",1,0.85478589,0.194158755037571,0.47124975,1.2301045,-0.14521411,0.14521411,TRUE
"Naive Method (ADVI)",0.4,6,"beta2",2,2.30804727,0.275692809042973,1.76814875,2.854836,0.30804727,0.30804727,TRUE
"Naive Method (ADVI)",0.4,6,"beta3",3,3.31543737,0.311772480658379,2.6863935,3.8987095,0.31543737,0.31543737,TRUE
"Naive Method (ADVI)",0.4,6,"beta4",-4,-4.71652213,0.416328025169703,-5.52824225,-3.93881725,-0.71652213,0.71652213,TRUE
"Naive Method (ADVI)",0.4,6,"beta5",-5,-5.92190121,0.50303529830219,-6.88357425,-4.930929,-0.92190121,0.92190121,TRUE
"Naive Method (ADVI)",0.4,6,"beta6",0,0.319751200877,0.153534169349253,0.0114082225,0.6196157,0.319751200877,0.319751200877,FALSE
"Naive Method (ADVI)",0.4,6,"beta7",0,0.287994155443,0.184884532784684,-0.0729839075,0.642127325,0.287994155443,0.287994155443,TRUE
"Naive Method (ADVI)",0.4,6,"beta8",0,0.08588534063,0.173032216641905,-0.253020225,0.424568725,0.08588534063,0.08588534063,TRUE
"Naive Method (ADVI)",0.4,6,"beta9",0,-0.021140821607,0.18779651589641,-0.38134355,0.333642975,-0.021140821607,0.021140821607,TRUE
"Naive Method (ADVI)",0.4,6,"beta10",0,0.287299252074,0.150008728774978,-0.0155518075,0.566361175,0.287299252074,0.287299252074,TRUE
"Naive Method (ADVI)",0.4,6,"beta11",0,-0.0265225265,0.170777799702087,-0.35145285,0.2969242,-0.0265225265,0.0265225265,TRUE
"Naive Method (ADVI)",0.4,6,"beta12",0,0.098797619945,0.161555784227014,-0.22237355,0.3981434,0.098797619945,0.098797619945,TRUE
"Naive Method (ADVI)",0.4,6,"beta13",0,-0.2188496591574,0.168667535620918,-0.528080825,0.118064325,-0.2188496591574,0.2188496591574,TRUE
"Naive Method (ADVI)",0.4,6,"beta14",0,0.140445937224,0.161536959757532,-0.1704457,0.4528019,0.140445937224,0.140445937224,TRUE
"Naive Method (ADVI)",0.4,6,"beta15",0,0.0050307057153,0.189338903130356,-0.34625295,0.367322625,0.0050307057153,0.0050307057153,TRUE
"Naive Method (ADVI)",0.4,6,"beta16",0,0.183461803393,0.190209665923172,-0.192866725,0.558117925,0.183461803393,0.183461803393,TRUE
"Naive Method (ADVI)",0.4,6,"beta17",0,0.00147856919199999,0.18344181333284,-0.362192825,0.352083675,0.00147856919199999,0.00147856919199999,TRUE
"Naive Method (ADVI)",0.4,6,"beta18",0,0.072466939785,0.160139899211497,-0.2346601,0.37991125,0.072466939785,0.072466939785,TRUE
"Naive Method (ADVI)",0.4,6,"beta19",0,0.11437932806,0.173417863797818,-0.216545525,0.4568682,0.11437932806,0.11437932806,TRUE
"Naive Method (ADVI)",0.4,6,"beta20",0,-0.097761329894,0.169638719577408,-0.449310575,0.238821,-0.097761329894,0.097761329894,TRUE
"Proposed Method (ADVI)",0.4,6,"beta1",1,0.889207738,0.180803793137224,0.55640745,1.2688715,-0.110792262,0.110792262,TRUE
"Proposed Method (ADVI)",0.4,6,"beta2",2,2.34858364,0.262898420745696,1.830948,2.87521025,0.34858364,0.34858364,TRUE
"Proposed Method (ADVI)",0.4,6,"beta3",3,3.28233852,0.328384494002245,2.6271815,3.93914375,0.28233852,0.28233852,TRUE
"Proposed Method (ADVI)",0.4,6,"beta4",-4,-4.71536405,0.449205106269503,-5.60851875,-3.8061735,-0.71536405,0.71536405,TRUE
"Proposed Method (ADVI)",0.4,6,"beta5",-5,-5.95151809,0.534897843182315,-6.968941,-4.886351,-0.95151809,0.95151809,TRUE
"Proposed Method (ADVI)",0.4,6,"beta6",0,0.342778137932,0.154544390599948,0.03009508,0.629416375,0.342778137932,0.342778137932,FALSE
"Proposed Method (ADVI)",0.4,6,"beta7",0,0.30249985734,0.194185169003815,-0.0935943025,0.6795854,0.30249985734,0.30249985734,TRUE
"Proposed Method (ADVI)",0.4,6,"beta8",0,0.11305830934,0.165138961947864,-0.209303975,0.43680925,0.11305830934,0.11305830934,TRUE
"Proposed Method (ADVI)",0.4,6,"beta9",0,-0.048380789777,0.187003314007302,-0.429466125,0.3360054,-0.048380789777,0.048380789777,TRUE
"Proposed Method (ADVI)",0.4,6,"beta10",0,0.27814680604,0.137688109149181,0.01344395325,0.5393165,0.27814680604,0.27814680604,FALSE
"Proposed Method (ADVI)",0.4,6,"beta11",0,-0.054221381305,0.18623278351421,-0.405504625,0.307754725,-0.054221381305,0.054221381305,TRUE
"Proposed Method (ADVI)",0.4,6,"beta12",0,0.071570269723,0.172185853255651,-0.268165625,0.418278025,0.071570269723,0.071570269723,TRUE
"Proposed Method (ADVI)",0.4,6,"beta13",0,-0.177474830033,0.180395662187151,-0.527130125,0.180655,-0.177474830033,0.177474830033,TRUE
"Proposed Method (ADVI)",0.4,6,"beta14",0,0.160164427992,0.166874243374743,-0.15856515,0.4783245,0.160164427992,0.160164427992,TRUE
"Proposed Method (ADVI)",0.4,6,"beta15",0,0.00396306877299999,0.166699363340608,-0.3272314,0.32116925,0.00396306877299999,0.00396306877299999,TRUE
"Proposed Method (ADVI)",0.4,6,"beta16",0,0.169071616173,0.162433712901948,-0.139400625,0.490293575,0.169071616173,0.169071616173,TRUE
"Proposed Method (ADVI)",0.4,6,"beta17",0,-0.044093781302,0.189744011408128,-0.40080815,0.3311176,-0.044093781302,0.044093781302,TRUE
"Proposed Method (ADVI)",0.4,6,"beta18",0,0.047032395549,0.187519722886581,-0.33083585,0.414386225,0.047032395549,0.047032395549,TRUE
"Proposed Method (ADVI)",0.4,6,"beta19",0,0.0937147638347,0.146363064334306,-0.195389825,0.366216825,0.0937147638347,0.0937147638347,TRUE
"Proposed Method (ADVI)",0.4,6,"beta20",0,-0.05762113280947,0.171027989814811,-0.39072745,0.275383875,-0.05762113280947,0.05762113280947,TRUE
"Proposed Method (ADVI)",0.4,6,"eta",0.4,0.585059443,0.323891310503722,0.17910415,1.3497285,0.185059443,0.185059443,TRUE
"Naive Method (ADVI)",0.4,7,"beta1",1,0.68136103164,0.416423870863531,-0.1398061,1.48515525,-0.31863896836,0.31863896836,TRUE
"Naive Method (ADVI)",0.4,7,"beta2",2,-0.273380371586,0.670380326305527,-1.54575675,1.02343275,-2.273380371586,2.273380371586,FALSE
"Naive Method (ADVI)",0.4,7,"beta3",3,0.72992011796,0.624037622203692,-0.519124825,1.9520955,-2.27007988204,2.27007988204,FALSE
"Naive Method (ADVI)",0.4,7,"beta4",-4,-1.88223799417,0.6217660143691,-3.09118025,-0.7080947,2.11776200583,2.11776200583,FALSE
"Naive Method (ADVI)",0.4,7,"beta5",-5,-2.1241652382,0.780458038914377,-3.69956825,-0.5361855,2.8758347618,2.8758347618,FALSE
"Naive Method (ADVI)",0.4,7,"beta6",0,-1.0849045168,0.572282379372555,-2.2274175,0.0160664899999995,-1.0849045168,1.0849045168,TRUE
"Naive Method (ADVI)",0.4,7,"beta7",0,-0.209587299765,0.402870289196136,-0.972863175,0.59016635,-0.209587299765,0.209587299765,TRUE
"Naive Method (ADVI)",0.4,7,"beta8",0,0.166862180776,0.410924132770275,-0.6560562,0.98556635,0.166862180776,0.166862180776,TRUE
"Naive Method (ADVI)",0.4,7,"beta9",0,0.63532713545,0.552629756052211,-0.4143549,1.65340125,0.63532713545,0.63532713545,TRUE
"Naive Method (ADVI)",0.4,7,"beta10",0,-0.053421956505,0.415454262174899,-0.915189975,0.747437375,-0.053421956505,0.053421956505,TRUE
"Naive Method (ADVI)",0.4,7,"beta11",0,-0.619369373163,0.602480130563935,-1.79039225,0.53539155,-0.619369373163,0.619369373163,TRUE
"Naive Method (ADVI)",0.4,7,"beta12",0,0.400827376747,0.437987533526613,-0.4725917,1.2087855,0.400827376747,0.400827376747,TRUE
"Naive Method (ADVI)",0.4,7,"beta13",0,-0.07746635710652,0.432416079855777,-0.946965975,0.7666328,-0.07746635710652,0.07746635710652,TRUE
"Naive Method (ADVI)",0.4,7,"beta14",0,1.133802077049,0.720404453887912,-0.271036525,2.56657825,1.133802077049,1.133802077049,TRUE
"Naive Method (ADVI)",0.4,7,"beta15",0,0.85683639353,0.651510659771796,-0.364313725,2.12438875,0.85683639353,0.85683639353,TRUE
"Naive Method (ADVI)",0.4,7,"beta16",0,0.25014010681,0.505482639539212,-0.74888865,1.18837875,0.25014010681,0.25014010681,TRUE
"Naive Method (ADVI)",0.4,7,"beta17",0,0.968666761406,0.640454002909879,-0.326499825,2.1694835,0.968666761406,0.968666761406,TRUE
"Naive Method (ADVI)",0.4,7,"beta18",0,-0.001094161251,0.390076477502893,-0.7363055,0.744061175,-0.001094161251,0.001094161251,TRUE
"Naive Method (ADVI)",0.4,7,"beta19",0,0.764407905669,0.65852880123638,-0.42294765,2.084642,0.764407905669,0.764407905669,TRUE
"Naive Method (ADVI)",0.4,7,"beta20",0,0.73415946812,0.542103841578003,-0.325615125,1.79888475,0.73415946812,0.73415946812,TRUE
"Proposed Method (ADVI)",0.4,7,"beta1",1,1.141829933,0.188330309188536,0.794972875,1.53808425,0.141829933,0.141829933,TRUE
"Proposed Method (ADVI)",0.4,7,"beta2",2,2.23920043,0.238218031687226,1.7609025,2.722117,0.23920043,0.23920043,TRUE
"Proposed Method (ADVI)",0.4,7,"beta3",3,3.30844946,0.326944344458934,2.67860225,3.98125225,0.30844946,0.30844946,TRUE
"Proposed Method (ADVI)",0.4,7,"beta4",-4,-4.93365299,0.456050376716063,-5.86104175,-4.014038,-0.93365299,0.93365299,FALSE
"Proposed Method (ADVI)",0.4,7,"beta5",-5,-5.86235913,0.502997024419746,-6.799895,-4.861001,-0.86235913,0.86235913,TRUE
"Proposed Method (ADVI)",0.4,7,"beta6",0,-0.092953192032,0.165151212916183,-0.434755475,0.211944575,-0.092953192032,0.092953192032,TRUE
"Proposed Method (ADVI)",0.4,7,"beta7",0,-0.0088315419471,0.178529459352416,-0.34891055,0.328353725,-0.0088315419471,0.0088315419471,TRUE
"Proposed Method (ADVI)",0.4,7,"beta8",0,0.0177423841501,0.161930800090638,-0.290253725,0.33180035,0.0177423841501,0.0177423841501,TRUE
"Proposed Method (ADVI)",0.4,7,"beta9",0,0.001183763909,0.180909903213321,-0.359459225,0.355546125,0.001183763909,0.001183763909,TRUE
"Proposed Method (ADVI)",0.4,7,"beta10",0,-0.132082682511,0.161125700025012,-0.449083275,0.1891236,-0.132082682511,0.132082682511,TRUE
"Proposed Method (ADVI)",0.4,7,"beta11",0,0.25114641145,0.168543155048466,-0.0693239375,0.5876068,0.25114641145,0.25114641145,TRUE
"Proposed Method (ADVI)",0.4,7,"beta12",0,0.132754163272,0.173661573892115,-0.231780875,0.464758625,0.132754163272,0.132754163272,TRUE
"Proposed Method (ADVI)",0.4,7,"beta13",0,-0.265826891777,0.17302178982495,-0.581447125,0.0811232349999999,-0.265826891777,0.265826891777,TRUE
"Proposed Method (ADVI)",0.4,7,"beta14",0,-0.173489535025,0.181796954317375,-0.53604085,0.16557475,-0.173489535025,0.173489535025,TRUE
"Proposed Method (ADVI)",0.4,7,"beta15",0,-0.19762338706,0.167973240619456,-0.529236025,0.126480575,-0.19762338706,0.19762338706,TRUE
"Proposed Method (ADVI)",0.4,7,"beta16",0,-0.191364901112,0.15069322181008,-0.4766143,0.11768185,-0.191364901112,0.191364901112,TRUE
"Proposed Method (ADVI)",0.4,7,"beta17",0,0.055481769794,0.191983553103968,-0.30114695,0.444220625,0.055481769794,0.055481769794,TRUE
"Proposed Method (ADVI)",0.4,7,"beta18",0,0.38168496997,0.188904305265952,0.0187392125,0.741853225,0.38168496997,0.38168496997,FALSE
"Proposed Method (ADVI)",0.4,7,"beta19",0,0.057265165675,0.179112652135045,-0.307935925,0.3997073,0.057265165675,0.057265165675,TRUE
"Proposed Method (ADVI)",0.4,7,"beta20",0,0.300247327046,0.165540385137389,-0.0276752425,0.619747225,0.300247327046,0.300247327046,TRUE
"Proposed Method (ADVI)",0.4,7,"eta",0.4,1.055310228,0.319511681429459,0.564087025,1.756787,0.655310228,0.655310228,FALSE
"Naive Method (ADVI)",0.4,8,"beta1",1,0.8078117593818,0.421563443370515,-0.0234897925,1.6215265,-0.1921882406182,0.1921882406182,TRUE
"Naive Method (ADVI)",0.4,8,"beta2",2,-0.230470761492,0.742067523903981,-1.653624,1.2082335,-2.230470761492,2.230470761492,FALSE
"Naive Method (ADVI)",0.4,8,"beta3",3,0.76976509865,0.672880084099563,-0.578753125,2.09054225,-2.23023490135,2.23023490135,FALSE
"Naive Method (ADVI)",0.4,8,"beta4",-4,-1.85488254377,0.614198383265799,-3.0543945,-0.69611715,2.14511745623,2.14511745623,FALSE
"Naive Method (ADVI)",0.4,8,"beta5",-5,-2.0886810396,0.737862826466338,-3.5882485,-0.588619375,2.9113189604,2.9113189604,FALSE
"Naive Method (ADVI)",0.4,8,"beta6",0,-1.10399810194,0.559976115007492,-2.226707,-0.0174146350000001,-1.10399810194,1.10399810194,FALSE
"Naive Method (ADVI)",0.4,8,"beta7",0,0.006659295172,0.398359243996126,-0.732144275,0.777339275,0.006659295172,0.006659295172,TRUE
"Naive Method (ADVI)",0.4,8,"beta8",0,0.15489943782,0.396784835096651,-0.635810825,0.933533475,0.15489943782,0.15489943782,TRUE
"Naive Method (ADVI)",0.4,8,"beta9",0,0.5961666748427,0.569014396154871,-0.496611125,1.68588975,0.5961666748427,0.5961666748427,TRUE
"Naive Method (ADVI)",0.4,8,"beta10",0,-0.096748522469,0.416189916734025,-0.975641825,0.70527805,-0.096748522469,0.096748522469,TRUE
"Naive Method (ADVI)",0.4,8,"beta11",0,-0.548073877198,0.611118158908642,-1.735093,0.6196055,-0.548073877198,0.548073877198,TRUE
"Naive Method (ADVI)",0.4,8,"beta12",0,0.16533579351,0.510183123836195,-0.857821225,1.11439975,0.16533579351,0.16533579351,TRUE
"Naive Method (ADVI)",0.4,8,"beta13",0,-0.031646554484,0.432642102241001,-0.86973185,0.824038225,-0.031646554484,0.031646554484,TRUE
"Naive Method (ADVI)",0.4,8,"beta14",0,1.144480739276,0.70290507950107,-0.238807725,2.535891,1.144480739276,1.144480739276,TRUE
"Naive Method (ADVI)",0.4,8,"beta15",0,0.97214815706,0.578628294446063,-0.120113025,2.0755145,0.97214815706,0.97214815706,TRUE
"Naive Method (ADVI)",0.4,8,"beta16",0,0.51008106962,0.42512885450347,-0.32548735,1.32365925,0.51008106962,0.51008106962,TRUE
"Naive Method (ADVI)",0.4,8,"beta17",0,0.94155098427,0.663538280180628,-0.407745625,2.24078825,0.94155098427,0.94155098427,TRUE
"Naive Method (ADVI)",0.4,8,"beta18",0,-0.2940667004943,0.399606289682218,-1.04539025,0.444857725,-0.2940667004943,0.2940667004943,TRUE
"Naive Method (ADVI)",0.4,8,"beta19",0,0.792243804114,0.628692572225423,-0.32414475,2.05225275,0.792243804114,0.792243804114,TRUE
"Naive Method (ADVI)",0.4,8,"beta20",0,0.73882204745,0.532468322196464,-0.29892165,1.81291225,0.73882204745,0.73882204745,TRUE
"Proposed Method (ADVI)",0.4,8,"beta1",1,1.325437861,0.179977431808185,0.99396395,1.70412125,0.325437861,0.325437861,TRUE
"Proposed Method (ADVI)",0.4,8,"beta2",2,2.52691496,0.251895797284687,2.0229175,3.0117645,0.52691496,0.52691496,FALSE
"Proposed Method (ADVI)",0.4,8,"beta3",3,3.64539039,0.33609166031528,2.979127,4.356272,0.64539039,0.64539039,TRUE
"Proposed Method (ADVI)",0.4,8,"beta4",-4,-4.36723335,0.40682130004001,-5.17927325,-3.5476555,-0.36723335,0.36723335,TRUE
"Proposed Method (ADVI)",0.4,8,"beta5",-5,-5.45532094,0.494141832846487,-6.37284925,-4.47396725,-0.45532094,0.45532094,TRUE
"Proposed Method (ADVI)",0.4,8,"beta6",0,-0.3976658831,0.156493316985193,-0.715219575,-0.1057646,-0.3976658831,0.3976658831,FALSE
"Proposed Method (ADVI)",0.4,8,"beta7",0,-0.116492994302,0.177757752422595,-0.462095425,0.2251956,-0.116492994302,0.116492994302,TRUE
"Proposed Method (ADVI)",0.4,8,"beta8",0,-0.16356768569,0.158502616666635,-0.469506825,0.150704,-0.16356768569,0.16356768569,TRUE
"Proposed Method (ADVI)",0.4,8,"beta9",0,-0.0979310723187,0.177686271919798,-0.45009595,0.243112475,-0.0979310723187,0.0979310723187,TRUE
"Proposed Method (ADVI)",0.4,8,"beta10",0,-0.242589593723,0.145833840621114,-0.536740225,0.0448143199999999,-0.242589593723,0.242589593723,TRUE
"Proposed Method (ADVI)",0.4,8,"beta11",0,0.0879850396042,0.149506788441086,-0.2006838,0.3840683,0.0879850396042,0.0879850396042,TRUE
"Proposed Method (ADVI)",0.4,8,"beta12",0,-0.294403375605,0.178620504748762,-0.653442075,0.0644027975,-0.294403375605,0.294403375605,TRUE
"Proposed Method (ADVI)",0.4,8,"beta13",0,-0.278816911819,0.171221628010807,-0.599296675,0.0663165875,-0.278816911819,0.278816911819,TRUE
"Proposed Method (ADVI)",0.4,8,"beta14",0,0.289545438081,0.170931107874237,-0.043298095,0.623440725,0.289545438081,0.289545438081,TRUE
"Proposed Method (ADVI)",0.4,8,"beta15",0,0.328660095682,0.163132033396072,0.0232957525,0.652493525,0.328660095682,0.328660095682,FALSE
"Proposed Method (ADVI)",0.4,8,"beta16",0,0.0814960938762,0.148499854005405,-0.1971203,0.3684498,0.0814960938762,0.0814960938762,TRUE
"Proposed Method (ADVI)",0.4,8,"beta17",0,-0.39922971654,0.171407949651432,-0.722316225,-0.04987965,-0.39922971654,0.39922971654,FALSE
"Proposed Method (ADVI)",0.4,8,"beta18",0,-0.3061697022157,0.160178415776456,-0.6207577,0.0168979799999999,-0.3061697022157,0.3061697022157,TRUE
"Proposed Method (ADVI)",0.4,8,"beta19",0,0.0683578989088,0.168096058643799,-0.2674994,0.38723835,0.0683578989088,0.0683578989088,TRUE
"Proposed Method (ADVI)",0.4,8,"beta20",0,0.29513168849,0.151284258565015,0.00242869175,0.58623245,0.29513168849,0.29513168849,FALSE
"Proposed Method (ADVI)",0.4,8,"eta",0.4,0.24413409795,0.23823793470424,0.03170793,0.837402725,-0.15586590205,0.15586590205,TRUE
"Naive Method (ADVI)",0.4,9,"beta1",1,1.335192006,0.21469486954701,0.9118296,1.749724,0.335192006,0.335192006,TRUE
"Naive Method (ADVI)",0.4,9,"beta2",2,2.15944438,0.267802959918961,1.63241925,2.6794475,0.15944438,0.15944438,TRUE
"Naive Method (ADVI)",0.4,9,"beta3",3,3.2805151,0.308410444551897,2.65212375,3.89195,0.2805151,0.2805151,TRUE
"Naive Method (ADVI)",0.4,9,"beta4",-4,-4.40850878,0.412976223951041,-5.2361975,-3.6338935,-0.40850878,0.40850878,TRUE
"Naive Method (ADVI)",0.4,9,"beta5",-5,-5.37116495,0.442985283269988,-6.245703,-4.5381225,-0.37116495,0.37116495,TRUE
"Naive Method (ADVI)",0.4,9,"beta6",0,-0.03651966719,0.167529663337166,-0.371869025,0.288419025,-0.03651966719,0.03651966719,TRUE
"Naive Method (ADVI)",0.4,9,"beta7",0,0.10852954678099,0.187292704252088,-0.242035425,0.4733394,0.10852954678099,0.10852954678099,TRUE
"Naive Method (ADVI)",0.4,9,"beta8",0,-0.22528805205,0.150458312875568,-0.5236721,0.0706842825,-0.22528805205,0.22528805205,TRUE
"Naive Method (ADVI)",0.4,9,"beta9",0,0.021302959885,0.1835410105256,-0.33207685,0.3617469,0.021302959885,0.021302959885,TRUE
"Naive Method (ADVI)",0.4,9,"beta10",0,0.00968735261,0.15156400346611,-0.300347625,0.301820225,0.00968735261,0.00968735261,TRUE
"Naive Method (ADVI)",0.4,9,"beta11",0,-0.360489470901,0.160323321718876,-0.6629804,-0.0532491650000001,-0.360489470901,0.360489470901,FALSE
"Naive Method (ADVI)",0.4,9,"beta12",0,-0.19540548881,0.200165796122646,-0.61195865,0.189762925,-0.19540548881,0.19540548881,TRUE
"Naive Method (ADVI)",0.4,9,"beta13",0,0.100994496831,0.171690452312522,-0.222793425,0.43703665,0.100994496831,0.100994496831,TRUE
"Naive Method (ADVI)",0.4,9,"beta14",0,0.1206396078493,0.160023804849757,-0.1870831,0.427446475,0.1206396078493,0.1206396078493,TRUE
"Naive Method (ADVI)",0.4,9,"beta15",0,-0.05443718328532,0.157876203235984,-0.360202475,0.24628495,-0.05443718328532,0.05443718328532,TRUE
"Naive Method (ADVI)",0.4,9,"beta16",0,0.143133898419,0.185206226375611,-0.223896625,0.507361425,0.143133898419,0.143133898419,TRUE
"Naive Method (ADVI)",0.4,9,"beta17",0,0.125331408482,0.184151067726567,-0.233245225,0.484952175,0.125331408482,0.125331408482,TRUE
"Naive Method (ADVI)",0.4,9,"beta18",0,0.4123363397,0.15966719238173,0.12454895,0.7421618,0.4123363397,0.4123363397,FALSE
